,AAPL,PETS,STMP,VZ,SO,T,FXY,FXB,FXF,VCLT
2016-05-03,89.42570495605469,15.802619934082031,82.8499984741211,42.88737487792969,42.30671691894531,31.733806610107422,90.93000030517578,142.22000122070312,100.7699966430664,78.08351135253906
2016-05-04,88.49556732177734,15.680326461791992,82.08999633789062,43.02277374267578,43.027183532714844,31.709333419799805,90.56999969482422,141.77000427246094,100.51000213623047,78.22069549560547
2016-05-05,88.13636779785156,15.680326461791992,82.76000213623047,43.02277374267578,42.40724563598633,31.59515953063965,90.25,141.6699981689453,99.30999755859375,78.51215362548828
2016-05-06,87.64485168457031,16.379169464111328,84.37000274658203,43.259727478027344,41.460575103759766,31.79905128479004,90.33999633789062,141.1300048828125,98.94000244140625,78.375
2016-05-09,87.71100616455078,17.025602340698242,88.33999633789062,43.22588348388672,41.72865676879883,31.69302749633789,89.29000091552734,140.88999938964844,99.04000091552734,78.20352935791016
2016-05-10,88.30651092529297,16.850889205932617,83.63999938964844,43.615142822265625,42.005123138427734,32.060035705566406,88.5199966430664,141.25999450683594,98.52999877929688,78.05779266357422
2016-05-11,87.44632720947266,16.588821411132812,82.55999755859375,43.28511047363281,42.155914306640625,31.954010009765625,89.16999816894531,141.3000030517578,99.0,78.5035629272461
2016-05-12,85.39509582519531,16.658706665039062,83.44000244140625,43.555912017822266,42.49478530883789,32.25577163696289,88.69999694824219,141.35000610351562,99.02999877929688,78.22069549560547
2016-05-13,85.56523895263672,16.40537452697754,83.25,43.107398986816406,42.266048431396484,31.929536819458008,89.11000061035156,140.4199981689453,98.69000244140625,78.36640930175781
2016-05-16,88.74134063720703,16.58008575439453,83.58999633789062,43.352806091308594,42.308406829833984,32.03556442260742,88.7699966430664,140.77999877929688,98.31999969482422,77.89490509033203
2016-05-17,88.37268829345703,16.090896606445312,79.02999877929688,43.073551177978516,41.579833984375,31.896921157836914,88.68000030517578,141.41000366210938,98.11000061035156,77.92062377929688
2016-05-18,89.38410949707031,16.532224655151367,79.4000015258789,42.6419677734375,40.698760986328125,31.358638763427734,87.80000305175781,142.6699981689453,97.4000015258789,76.94329071044922
2016-05-19,89.04381561279297,16.435131072998047,78.02999877929688,41.99882125854492,41.23248291015625,31.350481033325195,87.97000122070312,142.75,97.01000213623047,76.8489761352539
2016-05-20,90.00799560546875,16.51457405090332,81.58000183105469,42.02421188354492,41.215538024902344,31.358638763427734,87.76000213623047,141.69000244140625,97.0999984741211,77.20903778076172
2016-05-23,91.15176391601562,16.60283660888672,81.69000244140625,41.584171295166016,40.74111557006836,31.25261878967285,88.55999755859375,141.63999938964844,97.16000366210938,77.34623718261719
2016-05-24,92.54129791259766,16.54987907409668,84.19999694824219,41.95650863647461,41.05457305908203,31.3994197845459,87.9800033569336,143.07000732421875,96.76000213623047,77.09757995605469
2016-05-25,94.16714477539062,16.54987907409668,84.4000015258789,42.185001373291016,41.13081741333008,31.497285842895508,87.87000274658203,143.8800048828125,97.0,76.96043395996094
2016-05-26,94.91390991210938,16.523401260375977,90.06999969482422,42.44733428955078,41.69843673706055,31.676713943481445,88.12000274658203,143.38999938964844,97.16000366210938,77.45765686035156
2016-05-27,94.85718536376953,16.708759307861328,90.7699966430664,42.83660888671875,41.647605895996094,31.79905128479004,87.6500015258789,142.88999938964844,96.5999984741211,77.50054168701172
2016-05-31,94.3940200805664,16.6204891204834,90.98999786376953,43.073551177978516,41.88481903076172,31.929536819458008,87.36000061035156,141.61000061035156,96.6500015258789,77.6634292602539
2016-06-01,93.07063293457031,16.823503494262695,90.0199966430664,42.67580795288086,41.99494934082031,31.58699607849121,88.30000305175781,140.88999938964844,97.23999786376953,77.69440460205078
2016-06-02,92.37115478515625,16.646970748901367,91.20999908447266,42.963539123535156,41.817039489746094,31.676713943481445,88.93000030517578,141.14999389648438,96.94999694824219,78.08160400390625
2016-06-03,92.56019592285156,16.479263305664062,90.33999633789062,43.090476989746094,42.51172637939453,31.97847557067871,90.75,141.97000122070312,98.38999938964844,78.9505844116211
2016-06-06,93.23133087158203,16.71758460998535,92.58000183105469,42.91276168823242,42.46937561035156,32.084495544433594,89.94999694824219,141.42999267578125,99.05000305175781,78.71826171875
2016-06-07,93.60944366455078,16.68227767944336,93.52999877929688,43.7928581237793,42.43548583984375,32.451507568359375,90.1500015258789,142.22000122070312,99.55999755859375,78.89035034179688
2016-06-08,93.52436828613281,16.779369354248047,93.54000091552734,43.59822082519531,42.672698974609375,32.50859451293945,90.3499984741211,141.8800048828125,100.0999984741211,79.27754974365234
2016-06-09,94.19551086425781,16.664623260498047,92.5199966430664,43.96210479736328,43.08781814575195,32.696170806884766,90.37000274658203,141.66000366210938,99.66999816894531,79.53567504882812
2016-06-10,93.42040252685547,16.594011306762695,91.61000061035156,44.57139205932617,43.29962158203125,32.891910552978516,90.5999984741211,139.42999267578125,99.66999816894531,79.63890838623047
